"id","user_id","strategie_name","description","created_at"
"1809","564","price action",,"2025-10-03 09:47:40"
"1810","1002","SMC","stratégie DE PRISE DE liquidité ET DE SUIVIS DE tendance","2025-10-03 11:06:02"
"1811","1004","Support résistance","Achat sur support et vente sous résistance 
Confluence avec Fibonacci","2025-10-03 12:14:11"
"1812","1004","Equal Low / Equal Hight","Achat au niveau de Equal Low / Short sur un Equal Hihgt","2025-10-03 12:14:46"
"1813","1004","Trading de range","Lorsqu\'on est en bas du canal je long 
Lorsqu\'on est en haut du canal je short 
Pareil pour la réintégration du canal qui nous emmène à l\'opposé","2025-10-03 12:35:06"
"1814","1000","Compression + Relachemant","Stratégie basée uniquement sur du Price Action","2025-10-03 13:21:38"
"1815","1000","Double bottom(W)","Stratégie basée uniquement sur du Price Action","2025-10-03 13:22:38"
"1816","1000","Pin Bars","Stratégie basée uniquement sur du Price Action","2025-10-03 13:22:54"
"1817","1000","Breakout","Stratégie basée uniquement sur du Price Action","2025-10-03 13:24:38"
"1818","1000","Rebonds sur zone Majeur","Stratégie basée uniquement sur du Price Action","2025-10-03 13:25:51"
"1819","316","SMC Set up 1","Prise d\'IDM plus réaction sur poi extrême ou sweep de liquidité","2025-10-03 13:51:13"
"1820","316","SMC Setup 2","Prise d\'IDM plus cassure de structure de continuation plus retour sur poi même sans création d\'idm","2025-10-03 13:52:21"
"1821","409","POI +momentum","Anayse H1 position direct M5","2025-10-03 13:53:05"
"1822","409","POI +inbalance","frech zone","2025-10-03 13:53:33"
"1823","409","POI + Momentum ( frech zone)",,"2025-10-03 14:07:07"
"1824","409","POI +inbalance ( frech zone)",,"2025-10-03 14:07:37"
"1825","409","POI +inbalance + momentum",,"2025-10-03 14:08:53"
"1826","409","POI +inbalance + momentum ( frech zone)",,"2025-10-03 14:09:12"
"1827","972","SMC","Basé sur l\'analyse technique","2025-10-03 15:24:39"
"1828","1007","SMC","desc","2025-10-03 16:06:05"
"1829","1006","AMD","Accumulation Manipulation Distribution","2025-10-03 16:27:31"
"1831","743","Stochastic RSI divergence H1 and M15 confirmation: price & action","my set and forget strategy","2025-10-03 20:57:43"
"1832","786","Copyright Trading","Prend des positions à partir de analyse et des prise de position d\'un autre trader pro","2025-10-04 01:10:28"
"1833","1010","SMC","C\'est la strategies sur la prise de liquidites","2025-10-04 03:20:51"
"1834","985","MSNR","1- SUPPORTE
2- RESISTANCE
3- SBR/RBS = SUPPORT DEVIENT RESISTANCE/RESISTANCE DEVIENT SUPPORT
4- QM
5- OCL = OPEN CLOSE","2025-10-04 07:12:40"
"1835","1011","TK MISE À JOUR",,"2025-10-04 08:13:53"
"1836","1012","Ma stratégie personnel","Je dois exécuté uniquement les traders envoyé Par mon mantor","2025-10-04 09:25:30"
"1837","1013","SMC","Swip et prise de liquidité of session high / low","2025-10-04 09:30:58"
"1838","1013","Power of 3","Accumulation manipulation et distribution avec fibo pour entrer et identification de la liquiditée","2025-10-04 09:32:41"
"1839","1004","Long sur Retracement fibo","Prendre un long ou short sur un retracement fibo sur la zone OTE (optimal trading entry) entre les 0.618 et les 0.786

Faire correspondre ça avec d\\\'autres item comme support et résistances ou comme FVG ou encore les volumes ou le rsi","2025-10-04 10:15:24"
"1840","994","MA STRATEGIE PERSO","Ma facon d analyser","2025-10-04 14:32:22"
"1841","994","trend ligne",,"2025-10-04 14:32:57"
"1842","994","deman/supl",,"2025-10-04 14:33:30"
"1843","994","breakout",,"2025-10-04 14:34:13"
"1844","54","ict complete","Système de travail baser sur la cohérence
#1 daily biais directionnel 
#2 1H structure haussière ou baissière ( OB ou FVG)
#3 m5 setup unicorn ou AMD","2025-10-04 16:43:54"
"1845","1015","SMC","Stratégie basé sur la structure","2025-10-04 19:41:10"
"1846","1018","KILLZONE",,"2025-10-05 10:26:08"
"1847","1019","buseaux","basse sur les fugur","2025-10-05 12:40:48"
"1848","1021","Bosskingfx","c’est une stratégie basée sur la SMC","2025-10-05 13:42:34"
"1849","1023","ADVANCED SMC","Stratégie basée sur l\'analyse technique.
Cassure, priorisé la HTF: 3/3
Momentum: 3/3
Liquidité: 3/3
IPA: 2/3
Sweep Liquidity: 2/3
IDM: 2/3","2025-10-05 17:55:07"
"1850","1022","HTF Trending","Suivie de tendance EMA 21 + EMA 9 HTF 
Retournement LTF","2025-10-05 18:07:26"
"1851","1024","Stratégie des 50 dollars","Identifier un pattern de retournement sur un support institutionnel de terminant par 00 ou 50 et viser 50 dollars au dessus.","2025-10-05 18:32:59"
"1852","1024","Swing trading gold ou indices","Position long terme à partir d\'une bonne zone d\'achat sur le gold ou un indice.","2025-10-05 18:34:29"
"1853","996","ICT/SMC","STRATEGIE DE RISE DE LIQUIDITE","2025-10-05 19:03:43"
"1854","996","ONE CANDLE","UTILISATION D\'UNE SEULE BOUGIE","2025-10-05 19:04:36"
"1855","996","FOMO","PRISE DE POSITION SANS STRATEGIE A CAUSE DE LA PEUR DE RATER UN GROS MOUVEMENT","2025-10-05 19:06:01"
"1856","554","SMC / ICT + FIBBO","Structure+Zone+liquidité+Fibo","2025-10-05 19:30:16"
"1857","1028","EAGLE STRATEGY","P?OIZBQP?BEYQOPJ ?EYNP¨K 
U?","2025-10-05 22:05:34"
"1858","1029","JRDDM RAMINE","Stratégie sur cassure","2025-10-05 23:47:02"
"1859","1033","LIQUIDITY SWEEP DEMAND ZONE",,"2025-10-06 01:07:59"
"1860","1033","LIQUIDITY SWEEP SUPPLY ZONE",,"2025-10-06 01:08:30"
"1861","1033","BREAK AND RETEST CHOCH","Prendre les deux prochains Break and retest Apres le break du choch  BR Suivi dun direct fail to get back down","2025-10-06 01:12:04"
"1862","1033","FAIL TO MAKE A NEW HIGH BREAK AND RETEST",,"2025-10-06 01:13:38"
"1863","1033","QUOSIMODO",,"2025-10-06 01:13:52"
"1864","1033","SUPPORT TURN SUPPORT",,"2025-10-06 01:14:07"
"1865","1033","RESISTANCE TURN RESISTANCE",,"2025-10-06 01:14:23"
"1866","1033","FAIL TO GET BACK UP CHOCH",,"2025-10-06 01:15:43"
"1867","1033","BREAK AND RETEST M",,"2025-10-06 02:15:55"
"1868","1031","SMC","STRATEGIE BASEE SUR L\'ANALYSE TECHNIQUE","2025-10-06 05:21:31"
"1869","1031","PRICE ACTION","BASEE SUR L\'ANALYSE TECHNIQUE","2025-10-06 05:22:11"
"1870","1025","Double Strucure","ÉTAPE 1 : IDENTIFIER UNE TENDANCE HAUSSIÈRE OU BAISSIÈRE  
Analysez une temporalité comprise entre 30 minutes et 4 heures pour repérer une tendance claire.

ÉTAPE 2 : REPÉRER UNE FIGURE DE RETOURNEMENT OU UNE PHASE DE CONSOLIDATION  
Identifiez une figure annonçant un potentiel retournement ou une consolidation marquant la fin de la tendance.

ÉTAPE 3 : DÉLIMITER UNE ZONE DE PRIX  
Tracez avec précision une zone de prix clé afin de visualiser les niveaux critiques.

ÉTAPE 4 : AJOUTER LES ZONES PSYCHOLOGIQUES ET FIXER LE TAKE PROFIT  
Déterminez les niveaux psychologiques importants et définissez votre objectif de profit en conséquence.

ÉTAPE 5 : PASSER À L’ACTION  
1. Attendez la clôture d’une bougie qui confirme la cassure de la zone de prix.  
2. Placez votre stop loss sous le dernier plus haut ou plus bas identifié.  
3. Veillez à respecter un ratio risque/rendement minimum de 2.5.

ÉTAPE 6 : GÉRER LA POSITION  
- Appliquez une gestion rigoureuse basée sur les probabilités.  
- Déplacez progressivement votre stop loss sous les derniers plus hauts ou plus bas en suivant la théorie de Dow.  
- Positionnez également votre stop loss sous les zones psychologiques clés.

⚠️ RÈGLES IMPORTANTES :  
❌ Ne jamais entrer après un mouvement déjà bien engagé.  
❌ Ne jamais entrer si le marché réintègre votre zone de prix. 
❌ Inutile d\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\'utiliser plusieurs unités de temps.","2025-10-06 07:03:22"
"1871","1025","Mutli-Time-Frame","La stratégie repose sur l’analyse multi time frame, consistant à repérer une tendance de fond sur une grande unité de temps, puis à entrer en position sur une unité inférieure. Elle peut être utilisée en tendance ou en contre-tendance, mais la version principale appliquée ici est la version en tendance.

Entrer dans le sens d’une tendance dominante identifiée sur une grande unité de temps, à partir d’une figure technique validée sur une unité inférieure.

Actifs concernés :
Forex et matières premières (ex : EUR/JPY, USD/WTI).

Unités de temps :

Tendance : H1 → Daily

Exécution : M15 → H4

Conditions :

Rejet clair sur la ligne de tendance.

Cassure confirmée d’un niveau clé (ligne de cou / résistance / support).

Clôture de bougie valide sur l’unité d’exécution.

Figures utilisées :

Drapeau / Fanion

Double Top / Double Bottom

Épaule-Tête-Épaule (ou inversée)

Indicateur optionnel :
MM100 →

Achat : prix au-dessus

Vente : prix en dessous

Gestion du risque :

Risque max : 1 % par trade

Ratio minimum : 1:2.5

Take Profit : sur précédents plus hauts/bas du marché","2025-10-06 07:25:54"
"1872","1025","Les 3 Cycles du Marché (Gold – XAU/USD)","Objectif

Exploiter les cycles du marché sur l’or (XAU/USD) à l’aide d’une approche multi-time frame basée sur la tendance hebdomadaire, des structures de contraction et une gestion stricte du risque.

⚙️ Structure générale

La stratégie repose sur 3 cycles de marché :

Cycle haussier → uniquement des achats.

Cycle baissier → uniquement des ventes.

Cycle neutre → trading en range, avec ventes en haut et achats en bas du range.

Le cycle actif est toujours déterminé sur l’unité de temps hebdomadaire (Weekly).

📈 Unités de temps

Analyse du cycle : Hebdomadaire (W1)

Exécution / Entrée : H1 → M5 selon le profil

Day Trader : M15 → M5 (clôture avant 22h)

Swing Trader : H1 → M30 (positions de plusieurs jours)

📊 Structures utilisées

Recherche de contractions du marché ou de zones de liquidité où la majorité des traders se font piéger :

Contraction ascendante / descendante

Contraction symétrique

Consolidation en range

Entrée toujours effectuée après cassure validée (clôture de bougie confirmée) dans le sens du cycle identifié.

💡 Logique de positionnement
🟢 Cycle haussier

Attendre une contraction sur les UT inférieures.

Entrer à l’achat là où les vendeurs placent leurs stop-loss.

Suivre la théorie de Dow haussière : sommets et creux de plus en plus hauts.

🔴 Cycle baissier

Mêmes principes inversés.

Entrer à la vente là où les acheteurs sont piégés.

Suivre la théorie de Dow baissière.

⚪ Cycle neutre

Diviser le range en deux zones (50%).

Haut du range → uniquement ventes.

Bas du range → uniquement achats.

Objectifs :

1er TP → milieu du range (50%)

2e TP → extrémité opposée du range

📏 Gestion du risque

Risque fixe : 1 % du capital par trade.

Ratio minimum : 1:2.5.

Stop-loss : toujours placé sous un plus bas (achat) ou au-dessus d’un plus haut (vente).

Pas de take profit fixe sur les cycles haussiers/baissiers → management actif selon la tendance.

En cycle neutre, TP partiels selon les niveaux du range.

📉 Management & Discipline

Déplacer le stop-loss sous chaque nouveau creux/haut validé.

Sécuriser la position (break-even) dès qu’un ratio de 1:1 est atteint.

Aucune position gardée après 22h pour les day traders (éviter le swap).

Renforcement possible uniquement sur opportunité conforme et après sécurisation partielle du trade initial.

📊 Outils optionnels

Moyenne mobile 100 → confirmation de tendance (facultatif).

Corrélation DXY (Dollar Index) → valider les signaux sur Gold (si le dollar baisse, l’or monte, et inversement).","2025-10-06 07:36:12"
"1873","1025","Stratégie : Scalping Futures Crypto (M5–M15)","Exploiter les mouvements explosifs des cryptomonnaies à court terme en identifiant des figures de consolidation et des cassures validées.

Marché ciblé :
Cryptomonnaies en Futures (BNB, CHZ, XRP, AXS, APP, etc.)
Sessions variables (journée, soirée, nuit).
Toutes les positions doivent être clôturées avant la fin de session.

Unités de temps :
5 min – 10 min – 15 min (préférence pour M10)

Figures utilisées :

Range symétrique (achat/vente)

Canal baissier (achat)

Consolidation haussière (achat)

Conditions d’entrée :

Identifier une des figures ci-dessus.

Placer une zone de prix sur un haut/bas précédent.

Attendre la cassure + clôture franche de bougie au-dessus/en dessous de cette zone.

Entrer uniquement à la clôture confirmée sur l’unité d’analyse.

Stop Loss :
Sous (achat) ou au-dessus (vente) de la zone de prix cassée.
Le trade est invalidé immédiatement si le marché revient sous la zone.

Take Profit :
Aucun TP fixe — objectif : profiter des mouvements explosifs.
Ratio visé ≥ 3:1 (souvent 4–10+ selon la volatilité).

Gestion du trade :
Deux modes :

Technique : déplacer le SL sous/au-dessus des structures de marché (range, double sommet/creux).

Agressif : clôture dès apparition d’un pattern de retournement (englobante, bougie d’indécision + forte bougie inverse).

Sécurisation :
Passage au break-even dès 2R atteints.
Aucune position conservée au-delà de la session active.

Money Management :

Risque fixe : 1 % du capital par trade.

Pas de levier excessif.

Respect strict du plan.

Atouts de la stratégie :

Applicable à tout moment de la journée.

Très forte rentabilité potentielle sur mouvements violents.

Réactivité et discipline requises (pas de swing, scalping pur).","2025-10-06 07:43:40"
"1874","1025","Swing Trading “Long Mom” (Momentum Haussier)","Stratégie : Swing Trading “Long Mom” (Momentum Haussier)
🎯 Objectif

Exploiter le momentum haussier naturel des actifs à tendance structurelle positive (indices, actions, métaux, crypto sélectionnés) pour générer des profits à moyen terme, avec peu de temps de présence à l’écran.

⚙️ Type de stratégie

Approche : Swing trading (positions conservées plusieurs jours/semaines)

Unité de temps : 30 minutes (M30) — aucune autre UT utilisée

Orientation : Uniquement à l’achat (long)

Style : Cassure de zone psychologique après phase d’hésitation

📈 Sélection des actifs

Uniquement des actifs naturellement haussiers :

Indices : DAX, NAS100, US30, Euro50, Nikkei, S&P500

Actions : Apple, Microsoft, Netflix, Costco, etc.

Forex (sélection) : Paires avec le Yen japonais (ex. USD/JPY, GBP/JPY, EUR/JPY)

Autres actifs testés : Gold, Bitcoin

Ces actifs présentent une tendance structurelle haussière depuis leur création → avantage statistique concret.

📊 Structure d’entrée

Identifier une zone psychologique horizontale (support ou résistance)

Minimum 3 impacts sur indices et cryptos

Minimum 2 impacts sur actions

Confirmer la tendance haussière via la moyenne mobile 150 (MM150)

MM150 sous le prix → momentum acheteur confirmé

Si le prix est sous la MM150, aucune entrée autorisée

Entrer à la clôture M30 au-dessus de la zone (cassure validée)

Alerte TradingView ou MT5 configurée pour éviter le suivi manuel

📉 Gestion du risque

Stop Loss : sous la moyenne mobile 100 (MM100) et sous la zone cassée

Take Profit : basé sur le ratio du backtest par actif (2.5 → 5 selon l’actif)

Ratio minimum : 1:2.5

Risque par trade : 0.5 % à 1 % du capital

Break-even (BE) : selon les paramètres du backtest (souvent à 1R)

🕓 Paramètres additionnels

Chaque actif possède ses propres contraintes issues du backtest 2003–2023 :

Jours actifs : ex. DAX = Mardi, Mercredi, Jeudi uniquement

Mois inactifs : ex. DAX = pas de trading en Janvier, Juin, Août, Novembre

Ratio spécifique : DAX (2.5), NAS100 (3), Netflix (5), etc.

Drawdown max : indiqué pour chaque actif (ex. 7 à 10 % selon le backtest)

Ces données doivent être strictement respectées pour préserver l’avantage statistique.

🧠 Principes clés

Trader uniquement dans le sens du momentum haussier.

Zéro anticipation : attendre toujours la clôture confirmée M30.

Aucune position en contre-tendance.

Aucune fermeture prématurée.

Pas de passage manuel en break-even non prévu par le plan.

Aucune modification des paramètres (MM, UT, etc.) → chaque variable a été testée.

💡 Gestion psychologique & performance

Accepter la nature probabiliste du trading.

Se concentrer sur les séries statistiques, pas sur les trades isolés.

Ne pas douter de la méthode après quelques pertes.

Discipline = rentabilité.

Les résultats proviennent du respect total du plan, pas de l’intuition.

Toujours backtester ou utiliser un compte démo avant passage en réel.","2025-10-06 07:54:01"
"1876","885","PROFIT LINE","Une stratégie sur la consolidation du marché","2025-10-06 09:33:09"
"1877","885","FIBO LT RN","Une stratégie sur la tendance du marché","2025-10-06 09:35:14"
"1878","1035","Smart money concept🧠🐐","Trader les prises de liquidité","2025-10-06 12:27:51"
"1879","1036","SMC",,"2025-10-06 12:50:38"
"1880","1037","SMC Advenced","C\'est la stratégie sur order bloc institutionnel basé sur 5 élément.","2025-10-06 13:36:52"
"1881","1038","SMC","strategie base sur la prise de liquidite","2025-10-06 14:46:39"
"1882","1038","Order bloc","c\'est pour les continuation de tendance","2025-10-06 14:48:01"
"1883","1004","Orderbloc + Imbalance","Se positionner dans le sens de la tendance sur un order bloc qui n\'a jamais été utilisé, qui nous libère de l\'imbalance + qui nous amene de la liquidité en venant backtest dessus + si c\'est l\'order bloc le plus bas du mouvement 
Maximum 2R par position","2025-10-06 15:09:42"
"1884","1039","BSL / SSL",,"2025-10-06 15:34:35"
"1885","1040","liq sweep/OB/EQ/FVG",,"2025-10-06 17:23:22"
"1886","1040","liq sweep/BOS /OB",,"2025-10-06 17:23:42"
"1887","1040","liq sweep/BOS /OB/FVG/EQ",,"2025-10-06 17:24:44"
"1888","1034","MACD croisement 30 mnt + confiirmation VWAP Multi time frame",,"2025-10-06 18:43:55"
"1889","974","SMC","stratégie de base de PEKA","2025-10-06 21:01:44"
"1890","1041","Price Action","Support et Résistance, ligne de tendance","2025-10-06 21:26:28"
"1891","1042","SMC","cest la trategie sur la prise de liquidite","2025-10-06 22:20:11"
"1892","1042","FVG","strategie de prise de liquidite","2025-10-06 22:21:40"
"1893","1042","breaker bloc","strategie prise de liquidite","2025-10-06 22:23:21"
"1894","1043","Invalidation de Harami",,"2025-10-06 23:02:09"
"1895","1014","CHOCH Entry 1","RTO Non-Touché ou Mitigé","2025-10-06 23:07:38"
"1896","1014","CHOCH Entry 2","Rejet sur RTO","2025-10-06 23:08:22"
"1897","1014","CHOCH Entry 3","Double CHOCH","2025-10-06 23:09:32"
"1898","1014","CI Entry","CHOCH puis BOS","2025-10-06 23:10:40"
"1899","1014","Flip Entry 1","Flip sans liquidité","2025-10-06 23:12:51"
"1900","1014","Flip Entry 2","Flip avec liquidité","2025-10-06 23:14:34"
"1901","1014","Flip Entry 3","Flip Confirmé (CFlip)","2025-10-06 23:16:28"
"1902","1014","Setup IFC",,"2025-10-06 23:18:34"
"1903","1014","Continuation Entry",,"2025-10-06 23:19:05"
"1904","1014","FVG Entry",,"2025-10-06 23:19:19"
"1905","441","price action","ma strategie est basee sur la realite du marcher et la prise de liquidite","2025-10-07 01:30:27"
"1906","1044","SMC",,"2025-10-07 08:28:42"
"1907","270","Eagle Continuation Strategy","1.) Direction du Marché en D1,
2.) Zone sur le bas, le haut et le milieu de la bougie D1 d\'hier
3.) Corrélation
4.) Confirmation en M15 ou M5
5.) Annonce économique","2025-10-07 09:35:43"
"1908","1004","Scalping fibo","1) Trader la tendance h4 haussier et 1minutes haussier
2) Attendre retracement de fibo 0.62
3) Mettre son SL au niveau du plus bas identifié sur fibo
4) Mettre son TP à 2R systématiquement","2025-10-07 11:26:25"
"1909","708","FVG/OB(HTF)+Liquidity sweep + corrélation + timing+ annonce économique","Technique + prise de position","2025-10-07 16:07:40"
"1910","979","AUCUNE",,"2025-10-07 16:10:40"
"1911","708","PRISE DE LIQUIDITÉ(HTF)+ Liquidity sweep +corrélation +timing +annonce économique","Technique +prise de position","2025-10-07 16:10:45"
"1912","1046","Reversal (Renversement de tendance)","👉 But : Trouver où le marché change complètement de direction (ex : de haussier à baissier).

💡 Description simple :

Tu regardes le H4 pour voir où le prix pourrait se retourner (une zone forte ou un sommet important).

Quand le prix arrive dans cette money maker zone, tu passes en M15 ou M5.

Tu attends que le prix prenne la liquidité (il dépasse le dernier haut/bas pour piéger les traders).

Ensuite, tu veux voir une impulsion dans l’autre sens (un BOS + une imbalance).

Tu entres sur l’order block à l’origine de cette impulsion.

🎯 Objectif : Attraper le début d’une nouvelle tendance.
📍 Exemple : Le prix monte, prend les stops au-dessus du dernier sommet → impulsion vers le bas → entrée sell.","2025-10-07 16:19:30"
"1913","1046","STRATÉGIE 2 : Continuation de tendance","👉 But : Trader dans le sens de la tendance après un petit retour en arrière.

💡 Description simple :

Tu regardes le H4 pour voir la tendance principale (ex : marché baissier).

Tu identifies une money maker zone dans le sens de la tendance (un order block ou une imbalance).

Quand le prix revient dans cette zone, tu passes en M15 ou M5.

Tu attends une prise de liquidité interne (ex : le prix monte un peu pour piéger avant de redescendre).

Tu entres dans le sens de la tendance dès que tu vois un BOS + imbalance.

🎯 Objectif : Continuer la tendance principale sans se faire piéger par les petits retours.
📍 Exemple : Le marché est baissier, fait un pullback, prend les stops au-dessus d’un petit sommet, puis redescend → tu vends.","2025-10-07 16:26:15"
"1914","1046","STRATÉGIE 3 : Breakout & Retest (Cassure et reprise)","👉 But : Trader une cassure d’un range ou d’une zone de blocage.

💡 Description simple :

En H4 ou H1, tu repères un range (marché qui monte et descend au même niveau).

Le prix casse le range (vers le haut ou vers le bas).

Tu attends le retest de la zone cassée.

Sur M15 ou M5, tu veux voir une prise de liquidité + une impulsion dans le sens de la cassure.

Tu entres sur l’order block de la cassure.

🎯 Objectif : Profiter du mouvement fort qui suit une cassure.
📍 Exemple : Le prix casse le haut d’un range → revient tester → fait un BOS → tu achètes.","2025-10-07 16:26:58"
"1915","247","Smart money concept","Basée sur les ordres blocs +fvg","2025-10-08 06:26:59"
"1916","624","DRT",,"2025-10-08 08:18:42"
"1917","1006","SUPPLY AND DEMAND",,"2025-10-08 12:00:43"
"1918","513","FOREX STRATÉGIE",,"2025-10-08 12:51:58"
"1919","1049","Indice Synthetique","Stratégie basée sur l\'action du prix","2025-10-08 13:51:08"
"1922","1050","strategie de KILL-ZONE","prise de liquidité des session","2025-10-08 14:52:08"
"1923","1050","SMC","Strategie Equilibrium","2025-10-08 14:53:25"
"1924","661","Ict + daily profil","Time + price","2025-10-08 16:14:51"
"1925","1053","FDK",,"2025-10-08 19:23:40"
"1926","754","Scalp News","Teste","2025-10-08 19:31:20"
"1927","885","PRICE ACTON","Sur la liquidité et en fonction du TDI","2025-10-08 19:43:53"
"1928","1056","BOSSKINGFX","Stratégie basé sur la méthode SMC","2025-10-08 19:46:44"
"1929","1055","Entrée sur test du SPRING ou UTAD","Cette stratégie consiste à prendre position après un décompte complet de liquidité.","2025-10-08 20:22:11"
"1930","1055","Prise d\'un ID","Stratégie basée sur la prise de position dans la zone d\'intervention après la prise IDBL ou IDBR","2025-10-08 20:26:27"
"1931","1055","QML","Cette stratégie est une confluence avec une zone d\'Offre ou de Demande","2025-10-08 20:29:33"
"1932","1052","RZ MOMENTUM","-Après la formation d\'un momentum, il faut attendre à ce que le marché comble le niveau de liquidité de départ c\'està dire un retournement.
- Si le niveau est complètement atteint et ensuite dépasser par la clôture du corps d\'une bougie alors il faut s\'attendre à une continuation.","2025-10-09 10:17:21"
"1933","1058","SMC","La plus utilisée pour moi","2025-10-09 10:25:02"
"1934","1058","ICT","Technique","2025-10-09 10:47:54"
"1935","798","FIBO+TRENDLINE",,"2025-10-09 12:57:02"
"1936","1059","PRICE ACTION","Analyse multi-timeframe
D1: direction générale de la tendance et le sentiment du marché 
H1: Identification des supports/Résistance clé 
M15 affiner les points d\'entrée 

CONFLUENCE MINIMALE REQUISE (au moins 3)

TYPE D\'ENTRÉE
Attente d\'un signal clair : bougie de rejets 
Entrée avec un RR minimum de 1:3

GESTION DU RISQUE 
Maximum 1%","2025-10-09 12:57:21"
"1937","856","SMC","Tendance du marché+liquidité+OB+retest+chichi/boss","2025-10-09 16:13:52"
"1938","1060","SMC","STRATEGIE SUR LA LIQUIDITE","2025-10-09 18:15:39"
"1939","1060","FONDAMENTALE","STRATEGIE BASEE SUR L\'ANALYSE MACRO","2025-10-09 18:16:59"
"1940","1060","ONE FOR ALL","REGROUPE TOUTE MES STRATEGIES","2025-10-09 18:17:28"
"1941","949","Price action avancé + smc","Arrivé sur le marché j\'observe les dernières bougies weekly et le dailly 
Ensuite je détermine la tendance du marché par les cassure et le reteste en commençant par weekly, dailly, H4 ou H2 , H1  et M1
Je trace ensuite mes supports, résistance, cp zones encore appelé les zones d\'intérêt, les trendline si possible du dailly H4 et fini en H1
Si la bougie H1 rejette une zone tracé par un manteau ou une englobante je descends en M1 pour identifier une cassure et reteste 
Après la cassure et le reteste du  M1 J\'attends toujours une englobante ou une rejettion claire sur la zone avant de prendre ma position","2025-10-09 21:21:43"
"1942","591","GBP MAN STRATÉGIE","SENTIMENT DU MARCHÉ 
REPÈRE DU PRIX
CONFIGURATION CLÉE
ZONE D\'OPPORTUNITÉ
SL : 50 ou 100 pips 
TP1 : 50 ou 100 pips 
TP2 : Infini","2025-10-09 23:23:29"
"1943","839","Mille -pattes touché","Un swing","2025-10-10 09:03:07"
"1945","1064","SMC","Oderblock repéré grâce au retracement Fibonacci de préférence niveau 50 jusqu\'au niveau de 785","2025-10-10 10:07:03"
"1946","1065","Support et Résistance","je vend lorsque le marché touche la résistance et j\'achète lorsque le marché touche la résistance","2025-10-10 10:51:12"
"1947","1065","Equal High/ Equal Low","Stratégie de prise de liquidité","2025-10-10 10:54:13"
"1948","1065","Cassure et Retest","prendre une position suite a une cassure de structure et un retest","2025-10-10 10:55:08"
"1949","1061","BOOM","TENDANCE HAUSSIERE EN H1 ET EN M5 
200 EMA DIRIGE VERS LE 10 SMA DIRIGE VERS LE HAUT.
PRISE DE POSITION EN M1 LORSQUE LE RSI EST ENTRE 0 ET 30
AU BOUT DE 5 TIK EN M5 S\'IL N\'Y PAS DE SPIKE ON FERME LA POSITION","2025-10-10 11:08:47"
"1950","1061","CRASH","TENDANCE BAISSIERE EN H1 ET EN M5 
200 EMA DIRIGE VERS LE BAS ET LE 10 SMA DIRIGE VERS LE BAS 
PRISE DE POSITION EN M1 LORSQUE LE RSI EST ENTRE 70 ET 30
AU BOUT DE 5 TIK EN M5 S\'IL N\'Y PAS DE SPIKE ON FERME LA POSITION","2025-10-10 11:12:06"
"1951","545","PEKA SMC (raffinement)","entrée par raffinement du POI","2025-10-10 11:50:07"
"1952","1066","GOLDEN spick + simple système","Scalper les spick sur boom crash","2025-10-10 12:42:45"
"1953","1066","Prise action","Suivre l’action du prix","2025-10-10 12:43:26"
"1954","1066","Smc liquidité","Prise de liquidité","2025-10-10 12:44:05"
"1955","1067","SMC",,"2025-10-10 13:35:21"
"1956","1068","Moyenne mobile +Dow","EMA 15_45","2025-10-10 14:27:16"
"1957","1068","Order Block","MM 15-45","2025-10-10 14:28:41"
"1958","1070","Price Action.","Suivi de la tendance, support & résistance.","2025-10-10 17:00:04"
"1959","1070","Double top.",,"2025-10-10 17:12:31"
"1960","1070","Inverse Double top.",,"2025-10-10 17:13:10"
"1961","1070","Triple top.",,"2025-10-10 17:23:55"
"1962","1070","Inverse Triple top.",,"2025-10-10 17:24:53"
"1963","1070","Head & Shoulders.",,"2025-10-10 17:25:23"
"1964","1070","Inverse Head & Shoulders.",,"2025-10-10 17:26:30"
"1965","190","Cassure trend line Ibrahim chauvin","Je rentre en position à chaque fois que le marché casse une trendline pour continuer la même tendance.","2025-10-10 18:06:24"
"1967","1072","Multi timeframe","Base sur le fondamental, le sentimental et le technique","2025-10-10 19:38:06"
"1968","1038","AMD",,"2025-10-10 19:40:32"
"1969","1075","DCD","STRATEGIE SUR SURFER AVEC L\'ALGORITIME","2025-10-10 21:14:48"
"1970","1075","SMV","LE CONCEPT WICKOFF","2025-10-10 21:15:48"
"1971","1076","Range break","C’est tout cassure d’un range 
Avec indication jusqu’à un autre niveau","2025-10-11 06:03:25"
"1972","1076","ICC","Indication
Correction
Continuation

The view of the market..
Range break before Continuation to catch","2025-10-11 06:05:35"
"1973","1079","SMC","J’utilise une stratégie SMC (Smart Money Concepts) qui se concentre sur la structure du marché, les breaks of structure, et la liquidité, afin de trader dans la direction des institutions.","2025-10-11 09:54:36"
"1974","1078","SMV SMART MONEY VISION","CEST  UNE STRATEGIE BASE SUR LA COMPREHENSION DES BOUGIES
DU MARCHE","2025-10-11 10:10:24"
"1975","1078","WINFLOW","STRATEGIE QUI CONSIST A UTILISER  LE RETRACEMENT FIBO  ZONE 0.618      ET   0,786  EN H4","2025-10-11 10:19:33"
"1976","1078","GOD VISION TIME FRAME H 1","ELLE CONSISTE A ENTRER EN POSITION EN H1 
RISQUE RATIO 1 POUR 3","2025-10-11 10:31:58"
