"id","user_id","account_id","montant_investi","marche_id","strategie_id","ordre","total_lot","resultat","commentaire","detail","resultat_devise","created_at","date","image","respect_strategie","duree"
"7294","544","646","3.00","3983","1228","Buy","0.02","Gain","J\'aurais dû ne pas m\'agiter et continuer à respecter ma stratégie de trading ainsi que mon plan sans oublier mon journal de trading","Break-even","0.25","2025-10-08 15:15:22","2025-09-06",,"non","Intraday 1h à 8h"
"7295","1012","1468","9.00","5855","1836","Buy","0.01","Gain",,"Margin Call","1.98","2025-10-08 15:23:31","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSDm_2025-10-08_16-22-43.png","oui","Scalping 0-1h"
"7296","1012","1468","9.00","5855","1836","Buy","0.01","Gain",,"Margin Call","3.46","2025-10-08 15:28:22","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSDm_2025-10-08_16-27-32.png","oui","Scalping 0-1h"
"7297","1012","1468","9.00","5855","1836","Buy","0.01","Gain","J\'ai été impatient et j\'ai coupé le trade avant qu\'il ne clôture et quelques minutes après mes différents take profit ont été atteint","Trailing Stop","3.68","2025-10-08 15:42:47","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSDm_2025-10-08_16-35-45.png","non","Intraday 1h à 8h"
"7298","1012","1468","9.00","5855","1836","Buy","0.01","Gain","J\'ai été impatient et j\'ai coupé le trade avant qu\'il ne clôture et quelques minutes après mes différents take profit ont été atteint","Margin Call","3.66","2025-10-08 15:44:55","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSDm_2025-10-08_16-35-45-1.png","non","Intraday 1h à 8h"
"7299","1012","1468","9.00","5855","1836","Buy","0.01","Gain","J\'ai été impatient et j\'ai coupé le trade avant qu\'il ne clôture et quelques minutes après mes différents take profit ont été atteint","Margin Call","3.92","2025-10-08 15:46:17","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSDm_2025-10-08_16-35-45-2.png","non","Intraday 1h à 8h"
"7300","885","1494","16.00","5968","1876","Sell","0.20","Gain","TP touché parce que j\'avais pas placé le SL","Take Profit atteint","76.60","2025-10-08 15:54:20","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-140200-1.png","oui","Scalping 0-1h"
"7301","661","1246","15.00","3519","1075","Sell","0.15","Gain","J\'étais dans la tendance et on était proche d\'une liquidité à toucher et j\'avais un daily profil clair NYR j\'ai atteint mon tp en terme de ratio mais la liquidité ta pas été encore atteint","Take Profit atteint","48.00","2025-10-08 16:13:53","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/Screenshot_20251008-160422.png","oui","Intraday 1h à 8h"
"7302","892","1268","115.00","5226","1566","Sell","0.00","Nul","j\'aurai du predre mes profit a 2R","Break-even","2.50","2025-10-08 16:40:24","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/6E_2025-10-08_12-44-48.png","oui","Intraday 1h à 8h"
"7303","892","1268","126.00","5226","1566","Sell","10.00","Perte","le temps etait pas a ma faveur pour rentrer dans la trade (11h30 heur francaise)!!!!",,"126.00","2025-10-08 16:43:06","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/6E_2025-10-08_14-34-00.png","oui","Scalping 0-1h"
"7304","892","1268","120.00","5221","1566","Buy","3.00","Gain","je peux patienter encore un peu plus pour ateindre ma tarket final (je pouvais gagner +150 dollar)","Take Profit atteint","326.50","2025-10-08 16:46:12","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/MNQ_2025-10-08_18-02-26.png","oui","Intraday 1h à 8h"
"7305","135","1455","5.94","376","153","Sell","0.01","Perte","je vais reussir inchallah","Erreur de discipline","5.94","2025-10-08 16:55:00","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSD_2025-10-08_14-39-24.png","non","Scalping 0-1h"
"7306","135","1455","5.95","376","153","Buy","0.01","Perte","je vais reussir inchallah","Stop Loss touché","5.95","2025-10-08 16:57:27","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSD_2025-10-08_15-10-15.png","oui","Scalping 0-1h"
"7307","624","775","100.00","6068","1007","Buy","0.00","Gain","Prix qui revient avec la mèche dans le deep discount, OTE et avec un GAP qui est parfaitement respecté","Take Profit atteint","318.00","2025-10-08 17:02:30","2025-10-07","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-185844.png","oui","Intraday 1h à 8h"
"7308","787","1076","5.00","4458","1325","Buy","0.01","Perte","Sl touché","Stop Loss touché","5.00","2025-10-08 18:00:34","2025-10-08",,"oui","Intraday 1h à 8h"
"7309","869","1441","30.00","6118","1696","Buy","1.00","Gain","Respect total de la stratégie","Trailing Stop","88.59","2025-10-08 18:16:21","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/IMG_1026.png","oui","Intraday 1h à 8h"
"7310","510","616","0.50","2568","947","Buy","0.08","Perte","J\'ai pris un buy après la prise de liquidité du low d\'un candle bearish dans une trend bullish suivie d\'un BOS.  Le Marché a touché mon SL avant de repartir dans ma direction.","Stop Loss touché","-0.50","2025-10-08 18:35:13","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSD_2025-10-08_16-16-54.png","oui","Scalping 0-1h"
"7311","510","967","20.00","2568","947","Buy","0.04","Perte","Sniper SL","Stop Loss touché","-20.00","2025-10-08 18:37:26","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSD_2025-10-08_16-16-54-1.png","oui","Scalping 0-1h"
"7312","895","1281","62.00","5231","1693","Buy","0.10","Gain","Tres lucide le plan a ete respecter","Take Profit atteint","208.36","2025-10-08 18:41:40","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/frxXAUUSD_2025-10-08_16-06-14.png","oui","Intraday 1h à 8h"
"7313","811","1123","9.01","4684","1366","Buy","0.16","Perte","entrée précipiter, je n\'ai pas attendu que le prix revienne dans ma zone pour entrée, erreur","Stop Loss touché","-9.01","2025-10-08 19:20:39","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/GBPJPY_2025-10-08_21-14-06_b3286.png","oui","Scalping 0-1h"
"7314","895","1281","25.00","6119","1693","Buy","0.10","Gain","Bien executer a la deuxieme position","Take Profit atteint","139.25","2025-10-08 19:21:55","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/cryBTCUSD_2025-10-08_16-05-08.png","oui","Scalping 0-1h"
"7315","895","1281","24.00","6119","1693","Buy","0.10","Perte","la  premiere prise de position le stop loss a ete toucher","Stop Loss touché","24.00","2025-10-08 19:24:21","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/cryBTCUSD_2025-10-08_16-05-08-1.png","oui",
"7316","1053","1531","5.00","6121","1925","Buy","0.01","Perte","Prise de position sur un support sur une confirmation d’un marteau en H4. Sortie du trade après une absorption du marteau en H4 par une bougie baissière qui casse le support","Stop Loss touché","-2.00","2025-10-08 19:38:22","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/IMG_3155.png","oui","Intraday 1h à 8h"
"7317","885","1494","2.00","5121","1927","Buy","0.05","Perte","Plan non mise en place","Stop Loss touché","2.48","2025-10-08 19:45:21","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-194152.png","non","Scalping 0-1h"
"7318","885","1494","2.00","5121","1927","Buy","0.05","Perte","Plan non mise en place","Stop Loss touché","2.48","2025-10-08 19:46:34","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-194152-1.png","non","Scalping 0-1h"
"7319","1053","1531","5.00","6123","1925","Sell","0.01","Perte","Prise de position sur une résistance sur une confirmation d’un marteau en H4. Sortie du trade après une absorption du marteau en H4 par une bougie haussière qui clôture au dessus de la résistance","Stop Loss touché","-3.00","2025-10-08 19:47:25","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/IMG_3156.png","oui","Intraday 1h à 8h"
"7320","1056","1536","5.00","6127","1928","Sell","0.01","Gain",,"Trailing Stop","28.00","2025-10-08 19:57:08","2025-10-03",,"oui","Intraday 1h à 8h"
"7321","1053","1531","5.00","6120","1925","Sell","0.02","Perte","Prise de position sur une golden zone de 50% suivie d’une confirmation de doji entrée immédiate après la clôture du doji ensuite une grosse bougie baissière allant dans mon sens ensuite retournement du marché je sors immédiatement après après une absorption du doji en H4 par une bougie haussière qui casse ensuite la résistance au dessus",,"-4.00","2025-10-08 20:00:54","2025-10-07","https://fullmargin.net/wp-content/uploads/2025/10/IMG_3157.png","oui","Swing 1j - 7j"
"7322","1056","1536","2.00","6127","1928","Sell","0.01","Perte",,"Stop Loss touché","-2.00","2025-10-08 20:01:11","2025-10-03",,"oui","Scalping 0-1h"
"7323","885","1494","4.00","5121","1927","Buy","0.10","Perte","Plan non mise en place","Stop Loss touché","4.42","2025-10-08 20:03:07","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-194152-2.png","non","Scalping 0-1h"
"7324","148","127","20.00","441","174","Sell","0.03","Gain",,"Take Profit atteint","30.00","2025-10-08 20:08:09","2025-10-01","https://fullmargin.net/wp-content/uploads/2025/10/EURUSD_2025-10-08_16-05-50.png","oui","Swing 1j - 7j"
"7325","1056","1536","10.00","6128","1928","Sell","0.00","Perte","1 entrée a la fois","Stop Loss touché","-10.00","2025-10-08 20:18:12","2025-10-03",,"oui","Intraday 1h à 8h"
"7326","1014","1513","96.00","6029","1903","Buy","0.31","Perte","Je suis entré dans la mauvaise Zone dont sur une liquidité parce que j\'ai pas été patient et j\'ai pas aussi su lire l\'intention du prix","Stop Loss touché","108.50","2025-10-08 20:20:08","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/IMG_5368-scaled.jpg","non","Scalping 0-1h"
"7327","1056","1536","7.00","6129","1928","Sell","0.01","Perte",,"Stop Loss touché","-7.00","2025-10-08 20:25:38","2025-10-03",,"oui","Intraday 1h à 8h"
"7328","1055","1534","0.59","6143","1929","Buy","0.05","Gain",,"Take Profit atteint","20.00","2025-10-08 20:33:50","2025-10-08",,,
"7329","1056","1536","1.00","6127","1928","Sell","0.01","Gain",,"Break-even","2.12","2025-10-08 20:35:10","2025-10-04",,"oui","Intraday 1h à 8h"
"7330","1056","1536","2.00","6132","1928","Sell","0.20","Perte",,"Stop Loss touché","-2.00","2025-10-08 20:45:43","2025-10-04",,"oui","Intraday 1h à 8h"
"7331","1056","1536","12.00","6132","1928","Buy","0.20","Perte","1 entrée a la fois","Stop Loss touché","-12.00","2025-10-08 20:48:33","2025-10-04",,"oui","Intraday 1h à 8h"
"7332","1004","1457","53.00","5798","1883","Buy","1.00","Perte","tout est reuni",,"12.50","2025-10-08 20:52:52","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/btc0810.png","oui","Scalping 0-1h"
"7333","1056","1536","3.00","6135","1928","Sell","0.01","Gain",,"Trailing Stop","6.00","2025-10-08 20:55:04","2025-10-04",,"oui","Intraday 1h à 8h"
"7334","1056","1536","2.00","6135","1928","Buy","0.01","Gain",,"Trailing Stop","8.00","2025-10-08 20:56:48","2025-10-04",,"oui","Intraday 1h à 8h"
"7335","1056","1536","7.00","6135","1928","Buy","0.01","Perte",,"Stop Loss touché","-7.00","2025-10-08 20:59:14","2025-10-05",,"oui","Intraday 1h à 8h"
"7336","1056","1536","15.00","6136","1928","Buy","0.50","Perte","1 entrée a la fois","Stop Loss touché","-15.00","2025-10-08 21:01:45","2025-10-05",,"oui","Intraday 1h à 8h"
"7337","1056","1536","10.00","6136","1928","Sell","0.50","Gain",,"Trailing Stop","37.00","2025-10-08 21:04:54","2025-10-06",,"oui","Intraday 1h à 8h"
"7338","1056","1536","32.00","6136","1928","Sell","0.50","Perte","1 entrée a la fois","Stop Loss touché","-32.00","2025-10-08 21:07:15","2025-10-07",,"oui","Intraday 1h à 8h"
"7340","1023","1478","3.00","5897","1849","Buy","0.02","Gain","Ce trade = Excellent techniquement 
Gestion du risque = non respect du R*, j\'ai misé 3$ au lieu de 2$","Take Profit atteint","33.43","2025-10-08 23:51:26","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/BEFORE-1.png","oui","Intraday 1h à 8h"
"7341","161","1405","5.00","522","1253","Buy","0.01","Gain","c\'est fait colecture parcial pour secrise le trad","Take Profit atteint","5.47","2025-10-09 00:42:41","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSD_2025-10-09_00-35-24_0af45.png","non","Scalping 0-1h"
"7342","161","1405","6.00","522","1253","Buy","0.01","Perte","je trade pas ma session je renter pas sur OB de 1H","Stop Loss touché","6.75","2025-10-09 00:46:08","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSD_2025-10-09_00-35-42_cdf42.png","non","Scalping 0-1h"
"7343","544","646","1.50","3983","1228","Sell","0.02","Perte","Apprends à manager tes trades","Stop Loss touché","-1.50","2025-10-09 04:08:40","2025-10-09",,"oui","Intraday 1h à 8h"
"7344","1025","1517","1128.66","6162","1871","Sell","4.19","Perte",,"Stop Loss touché","1128.66","2025-10-09 06:54:14","2025-10-01","https://fullmargin.net/wp-content/uploads/2025/10/CADCHF_2025-10-08_07-15-08-1.png","non","Swing 1j - 7j"
"7345","589","710","100.00","3040","950","Buy","5.00","Gain","marché haussier HTF, zone en 30min, attente en LTF un fort mouvement haussier après prise du low asian, meme si cette fois le low n\'a pas été complètement récupéré mais il y a eu assez de liquidité pour continuer la tendance haussière","Take Profit atteint","616.00","2025-10-09 06:59:45","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-a-08.48.47.png","oui","Scalping 0-1h"
"7346","1025","1517","1000.00","6090","1871","Buy","2.21","Perte",,"Trailing Stop","910.52","2025-10-09 07:01:17","2025-10-02","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-072229-gbpusd-1.png","oui","Intraday 1h à 8h"
"7347","1025","1517","179.74","6104","1870","Sell","5.00","Perte",,"Erreur de discipline","179.74","2025-10-09 07:04:17","2025-10-02",,"non",
"7348","1025","1517","1000.00","6109","1870","Buy","2.68","Gain",,"Trailing Stop","847.10","2025-10-09 07:09:29","2025-10-06","https://fullmargin.net/wp-content/uploads/2025/10/NZDCAD_2025-10-06_11-05-00-2.png","oui","Swing 1j - 7j"
"7349","1025","1517","1041.80","6163","1871","Sell","5.00","Perte",,,"1041.80","2025-10-09 07:14:52","2025-10-06",,"non","Intraday 1h à 8h"
"7350","1025","1504","6.80","6096","1871","Buy","0.43","Perte",,"Stop Loss touché","6.80","2025-10-09 07:17:10","2025-10-07",,"non","Scalping 0-1h"
"7351","194","865","20.00","6164","237","Sell","0.10","Perte","MAUVAISE INTERPRÉTATION DE CONFIRMATION D\'ENTREE","Erreur de discipline","7.66","2025-10-09 08:32:59","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/USDCHF_2025-10-09_07-49-06.png","non","Scalping 0-1h"
"7352","194","865","50.00","6165","237","Sell","0.03","Perte","TRADE NON CONFORME A MA STRATÉGIE","Erreur de discipline","39.69","2025-10-09 08:37:48","2025-09-29",,"non","Intraday 1h à 8h"
"7353","408","750","5.00","4828","1332","Buy","0.05","Gain",,"Take Profit atteint","25.00","2025-10-09 08:39:54","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/1HZ10V_2025-10-09_09-36-57.png","oui","Intraday 1h à 8h"
"7355","868","1425","8.82","5067","1518","Sell","0.01","Perte","Ce trade est pris en tant que repositionnement après avoir touché un SL du trade précédent, dans la même zone, position prise en M15 vers les 20h du vendredi soir, moment où le marché ne bouge habituellement pas bien !","Erreur de discipline","8.82","2025-10-09 09:17:08","2025-10-03","https://fullmargin.net/wp-content/uploads/2025/10/Screenshot_20251001-025017-1.png","oui","Intraday 1h à 8h"
"7356","661","1246","5.00","3520","1077","Buy","0.07","Gain",,"Take Profit atteint","15.00","2025-10-09 09:52:17","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/Screenshot_20251009-093154.png","oui",
"7357","885","1494","23.00","6166","1876","Buy","0.25","Gain","Bonne approche","Break-even","9.33","2025-10-09 09:53:47","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-195131-1.png","non","Intraday 1h à 8h"
"7358","885","1494","77.00","6166","1876","Buy","0.72","Gain","bonne approche","Break-even","12.92","2025-10-09 09:59:18","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-08-195131-2.png","non","Intraday 1h à 8h"
"7359","408","750","5.00","4826","1332","Buy","4.00","Gain",,"Take Profit atteint","29.00","2025-10-09 10:07:33","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/R_50_2025-10-09_11-02-37.png","oui","Intraday 1h à 8h"
"7360","885","1494","25.00","5123","1876","Sell","0.46","Perte","Mauvaise approche","Stop Loss touché","19.46","2025-10-09 10:22:45","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-101742.png","non","Scalping 0-1h"
"7361","885","1494","25.00","5123","1876","Sell","0.46","Perte","Mauvaise approche","Stop Loss touché","20.45","2025-10-09 10:24:23","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-101742-1.png","non","Scalping 0-1h"
"7362","1052","1538","1.00","6167","1932","Sell","1.00","Gain","La position s\'était clôturée à -2points du prix d\'entré donc c\'est un profit de justesse.","Take Profit atteint","1.92","2025-10-09 10:24:38","2025-10-08",,"non","Scalping 0-1h"
"7363","885","1494","25.00","6166","1877","Sell","0.28","Gain","Bonne gestion du trade","Take Profit atteint","45.36","2025-10-09 10:27:16","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-101831.png","oui","Scalping 0-1h"
"7364","885","1494","25.00","6166","1877","Sell","0.28","Gain","Bonne gestion du trade","Break event","21.27","2025-10-09 10:28:26","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-101831-1.png","oui","Scalping 0-1h"
"7365","270","294","5.00","5321","1907","Sell","0.15","Gain","Un peur car j\'ai augmenté mon RR à 1.4 et que le prix  retour vers mon BE j\'ai du coupé et après le prix est allé faire le TP.--- Je maintenir mon TP sur RR: 1.3","Break-even","6.15","2025-10-09 10:52:03","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/EURUSD_2025-10-09_10-28-35_7cf5b-1.png","oui","Scalping 0-1h"
"7366","885","1494","50.00","6181","1877","Buy","0.54","Perte","Juste ajuster le SL","Stop Loss touché","50.90","2025-10-09 11:26:49","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-112429.png","non","Scalping 0-1h"
"7367","885","1494","50.00","6181","1877","Buy","0.54","Perte","Je pouvais ajuster le SL au point d\'entré quand le marché évoluait dans mon sens","Stop Loss touché","50.90","2025-10-09 11:28:04","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-112429-1.png","non","Scalping 0-1h"
"7368","974","1508","3.00","6182","1889","Buy","0.15","Gain","si dans l\'avenir une opportunité passe et que je rate l\'entrer , si il n\'y a pas retracement jusqu\'au niveau de la paterne : interdiction de rentrer dans le Trade","Take Profit atteint","10.39","2025-10-09 11:31:35","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/photo_2025-10-09_13-16-15.jpg","oui","Intraday 1h à 8h"
"7369","895","1281","52.00","5231","1693","Sell","0.05","Gain",,"Take Profit atteint","162.73","2025-10-09 11:31:58","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/frxXAUUSD_2025-10-09_13-27-48.png","oui","Scalping 0-1h"
"7370","680","878","5.00","3653","1570","Buy","0.01","Perte",,,"5.00","2025-10-09 12:56:08","2025-10-08",,"non","Scalping 0-1h"
"7371","680","878","5.00","3653","1570","Sell","0.01","Perte",,"Stop Loss touché","5.00","2025-10-09 12:56:54","2025-10-08",,"non","Scalping 0-1h"
"7372","680","878","3.00","3653","1570","Buy","0.01","Gain",,"Take Profit atteint","9.00","2025-10-09 13:00:24","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-125602.png","oui","Scalping 0-1h"
"7373","798","1542","10.00","6184","1462","Buy","0.00","Gain",,"Break-even","7.00","2025-10-09 13:00:36","0000-00-00",,"oui","Scalping 0-1h"
"7374","1044","1514","10.00","6033","1906","Buy","0.01","Perte","L\'ENVIE DE PRENDRE UNE POSITION","Break-even","0.00","2025-10-09 13:16:11","2025-10-09",,"non","Intraday 1h à 8h"
"7375","1044","1514","10.00","6033","1906","Sell","0.01","Perte","NE PAS PATIENTE","Break-even","0.00","2025-10-09 13:20:02","2025-10-09",,"non","Intraday 1h à 8h"
"7376","839","1169","5.00","4821","1808","Buy","-0.02","Gain",,"Take Profit atteint","8.68","2025-10-09 13:25:56","2025-10-09",,"oui","Intraday 1h à 8h"
"7378","494","1463","15.00","3827","1179","Buy","0.01","Perte",,"Stop Loss touché","-15.00","2025-10-09 14:12:45","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/TradingView_Screenshot_1759961812225.jpg","oui","Intraday 1h à 8h"
"7379","494","1463","20.00","3827","1179","Buy","0.02","Perte",,"Stop Loss touché","-20.00","2025-10-09 14:13:54","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/TradingView_Screenshot_1759992379454.jpg","oui","Intraday 1h à 8h"
"7380","494","1463","20.00","3827","1179","Buy","0.04","Gain",,"Take Profit atteint","120.84","2025-10-09 14:14:53","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/TradingView_Screenshot_1760016761661.jpg","oui","Intraday 1h à 8h"
"7381","885","1494","25.00","5126","1877","Sell","0.45","Perte","Mauvaise approche","Stop Loss touché","68.06","2025-10-09 14:29:33","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-142846.png","non","Scalping 0-1h"
"7382","885","1494","25.00","5126","1877","Sell","0.45","Perte","Mauvaise approche","Stop Loss touché","68.06","2025-10-09 14:30:50","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-142846-1.png","non","Scalping 0-1h"
"7383","409","1426","5.00","3916","1822","Buy","0.50","Gain","marteau","Take Profit atteint","15.00","2025-10-09 15:39:27","2025-10-07","https://fullmargin.net/wp-content/uploads/2025/10/R_100_2025-10-09_17-37-53.png","oui","Scalping 0-1h"
"7384","409","1426","5.00","3916","1824","Buy","0.20","Gain","angllobante","Take Profit atteint","15.00","2025-10-09 15:41:24","2025-10-07","https://fullmargin.net/wp-content/uploads/2025/10/R_100_2025-10-09_17-40-11.png","oui","Scalping 0-1h"
"7385","409","1426","5.00","3916","1824","Buy","0.10","Gain","pinbar","Take Profit atteint","15.00","2025-10-09 15:42:43","2025-10-07","https://fullmargin.net/wp-content/uploads/2025/10/R_100_2025-10-09_17-41-37.png","oui","Scalping 0-1h"
"7386","409","1426","5.00","3916","1824","Buy","4.00","Gain","marteau","Take Profit atteint","15.00","2025-10-09 15:43:51","2025-10-07","https://fullmargin.net/wp-content/uploads/2025/10/R_100_2025-10-09_17-42-48.png","oui","Scalping 0-1h"
"7387","409","1426","5.00","3916","1821","Sell","4.00","Gain","anglobante","Take Profit atteint","15.00","2025-10-09 15:45:59","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/R_100_2025-10-09_17-44-27.png","oui","Scalping 0-1h"
"7388","409","1426","5.00","3916","1823","Sell","5.00","Gain","anglobante","Take Profit atteint","15.00","2025-10-09 15:47:25","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/R_100_2025-10-09_17-46-16.png","oui","Scalping 0-1h"
"7389","885","1494","50.00","6191","1877","Buy","0.65","Perte","Je devais attendre parce à ce niveau y\'avais trop d\'accumulation","Stop Loss touché","59.67","2025-10-09 15:52:09","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-155116.png","non","Scalping 0-1h"
"7390","409","1426","5.00","3920","1825","Sell","5.00","Gain","anglobante","Take Profit atteint","15.00","2025-10-09 15:54:07","2025-10-04","https://fullmargin.net/wp-content/uploads/2025/10/1HZ50V_2025-10-09_17-52-50.png","oui","Scalping 0-1h"
"7391","409","1426","5.00","3920","1826","Sell","2.00","Gain","pin bar","Take Profit atteint","15.00","2025-10-09 15:55:54","2025-10-04","https://fullmargin.net/wp-content/uploads/2025/10/1HZ50V_2025-10-09_17-54-34.png","oui","Scalping 0-1h"
"7392","895","1368","63.44","6119","1693","Sell","0.10","Perte","TROP DE TRADES DECHER","Stop Loss touché","63.44","2025-10-09 16:03:29","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/cryBTCUSD_2025-10-09_17-48-26.png","oui","Scalping 0-1h"
"7393","895","1368","67.00","6119","1693","Sell","0.10","Gain","Apres avoir pris des positions impulsives plus de 3 pris je me suis retrouver a ne plus avoir de controle sur mes prise de position","Erreur de discipline","64.00","2025-10-09 16:07:08","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/cryBTCUSD_2025-10-09_17-48-26-1.png","oui","Intraday 1h à 8h"
"7394","895","1368","67.50","5231","1693","Sell","0.10","Perte","entrez trop tot dans le marcher . ce qui m,a le plus fatiguer est que j,ai pris des positions sur 2 brokers differents ce qui m,a fait perdre le controle de mes trades","Stop Loss touché","67.50","2025-10-09 16:10:59","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/frxXAUUSD_2025-10-09_13-27-48-1.png","oui","Intraday 1h à 8h"
"7395","895","1281","55.42","5231","1693","Sell","0.05","Perte","premiere prise de position toucher par sl","Stop Loss touché","55.42","2025-10-09 16:14:50","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/frxXAUUSD_2025-10-09_17-54-45.png","oui","Scalping 0-1h"
"7396","885","1494","25.00","6192","1927","Buy","0.21","Perte","Toujours respecté le plan","Stop Loss touché","24.43","2025-10-09 16:16:22","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-161351.png","non","Scalping 0-1h"
"7397","885","1494","25.00","6192","1927","Buy","0.21","Perte","Toujours respecté le plan","Stop Loss touché","24.43","2025-10-09 16:18:44","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/Capture-decran-2025-10-09-161351-1.png","non","Scalping 0-1h"
"7398","895","1281","65.00","5231","1693","Sell","0.00","Gain","perte de controle de mes trades jusqu,a prendre plusieurs positions a la fois et les couper par la suite . plusieurs prise de positions a la meme heure","Erreur de discipline","300.00","2025-10-09 16:18:49","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/frxXAUUSD_2025-10-09_17-54-45-1.png","non","Intraday 1h à 8h"
"7399","146","1109","225.00","5400","1357","Sell","0.90","Gain",,"Take Profit atteint","814.50","2025-10-09 16:54:22","2025-10-08","https://fullmargin.net/wp-content/uploads/2025/10/GBPUSD_2025-10-09_17-51-45.png","oui","Swing 1j - 7j"
"7400","586","791","252.63","3014","943","Buy","0.50","Gain",,"Break-even","212.20","2025-10-09 17:03:57","2025-10-09",,"oui","Intraday 1h à 8h"
"7401","409","1426","5.00","3916","1823","Sell","2.00","Gain","Anglobante","Take Profit atteint","15.00","2025-10-09 17:13:32","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/R_100_2025-10-09_19-11-28.png","oui","Scalping 0-1h"
"7402","161","1405","4.00","522","1253","Sell","0.01","Gain","c\'est respecter mn plan","Take Profit atteint","33.23","2025-10-09 17:34:06","2025-10-09","https://fullmargin.net/wp-content/uploads/2025/10/XAUUSD_2025-10-09_17-30-18_755a4.png","oui","Scalping 0-1h"
